id	character	word_id
15527	歹	34644
15528	徒	34644
15529	死	29802
15530	死	31295
15531	亡	31295
15532	死	36959
15533	刑	36959
15534	死	41652
15535	去	41652
15536	活	41652
15537	來	41652
15538	死	41649
15539	命	41649
15540	死	41639
15541	寂	41639
15542	死	36957
15543	心	36957
15544	死	41651
15545	氣	41651
15546	沉	41651
15548	死	36954
15549	神	36954
15550	死	36964
15551	者	36964
15552	死	41637
15553	胡	41637
15554	同	41637
15555	死	41643
15556	裡	41643
15557	逃	41643
15558	生	41643
15559	死	41662
15560	訊	41662
15561	死	41635
15562	黨	41635
15563	殆	34642
15564	盡	34642
15565	殊	41582
15566	不	41582
15567	知	41582
15568	殖	33971
15569	民	33971
15570	殖	33972
15571	民	33972
15572	地	33972
15573	殘	38610
15574	存	38610
15575	殘	38614
15576	害	38614
15577	殘	38615
15578	局	38615
15579	殘	38612
15580	廢	38612
15581	殘	31673
15582	忍	31673
15583	殘	34356
15584	暴	34356
15585	殘	38620
15586	殺	38620
15587	殘	34359
15588	留	34359
15589	殘	34360
15590	破	34360
15591	殘	38619
15592	缺	38619
15593	殘	31672
15594	酷	31672
15595	殘	34362
15596	障	34362
15597	殘	38623
15598	餘	38623
15599	殘	38613
15600	骸	38613
15601	殲	39993
15602	滅	39993
15603	段	30160
15604	段	31973
15605	落	31973
15606	殷	42648
15607	切	42648
15608	殷	42649
15609	勤	42649
15610	殺	30750
15611	殺	41316
15612	人	41316
15613	犯	41316
15614	殺	33085
15615	價	33085
15616	殺	33084
15617	害	33084
15618	殺	41315
15619	戮	41315
15620	殺	36652
15621	手	36652
15622	殺	41313
15623	機	41313
15624	殺	41317
15625	身	41317
15626	殺	41319
15627	頭	41319
15628	殼	35772
15629	殿	39076
15630	殿	34728
15631	堂	34728
15632	毀	39821
15633	壞	39821
15634	毀	39832
15635	損	39832
15636	毀	39841
15637	於	39841
15638	一	39841
15639	旦	39841
15640	毀	35347
15641	滅	35347
15642	毅	37708
15643	力	37708
15644	毅	42580
15645	然	42580
15646	毆	36232
15647	打	36232
15648	毋	42073
15649	寧	42073
15650	母	40777
15651	性	40777
15652	母	40776
15653	校	40776
15654	母	29763
15655	親	29763
15656	母	29989
15657	語	29989
15658	母	40775
15659	體	40775
15660	每	29138
15661	每	36075
15663	每	40652
15664	況	40652
15665	愈	40652
15666	下	40652
15667	每	32737
15668	當	32737
15669	毒	30914
15670	毒	39155
15671	害	39155
15672	毒	34775
15673	手	34775
15674	毒	34776
15675	素	34776
15676	毒	31968
15677	藥	31968
15678	比	29040
15679	比	31610
15680	例	31610
15681	比	38442
15682	劃	38442
15683	比	31613
15684	喻	31613
15685	比	30117
15686	如	30117
15687	說	30117
15688	比	34225
15689	對	34225
15690	比	34232
15691	擬	34232
15692	比	29462
15693	方	29462
15694	說	29462
15695	比	38435
15697	皆	38435
15698	是	38435
15699	比	38458
15700	照	38458
15701	比	31611
15702	率	31611
15703	比	29263
15704	賽	29263
15705	比	29261
15706	較	29261
15707	比	34242
15708	重	34242
15709	毛	29985
15710	毛	29759
15711	巾	29759
15712	毛	32734
15714	雨	32734
15715	毛	31126
15716	病	31126
15717	毛	40646
15718	皮	40646
15719	毛	30522
15720	筆	30522
15721	毛	29760
15722	衣	29760
15723	毛	40643
15724	骨	40643
15725	悚	40643
15726	然	40643
15727	毛	32733
15728	髮	32733
15729	毫	39666
15730	毯	33302
15731	子	33302
15732	民	30761
15733	主	30761
15734	民	36116
15735	俗	36116
15736	民	31141
15737	宿	31141
15738	民	36117
15739	心	36117
15740	民	40717
15741	情	40717
15742	民	36118
15743	意	36118
15744	民	31143
15745	族	31143
15746	民	32781
15747	營	32781
15748	民	36115
15749	生	36115
15750	民	31142
15751	眾	31142
15752	民	32778
15753	調	32778
15754	民	40718
15755	謠	40718
15756	民	31140
15757	間	31140
15758	氛	34929
15759	圍	34929
15760	氣	30561
15761	候	30561
15762	氣	31195
15763	功	31195
15764	氣	36377
15765	勢	36377
15766	氣	32922
15767	味	32922
15768	氣	36360
15769	呼	36360
15771	氣	36351
15772	喘	36351
15773	氣	41032
15774	壓	41032
15775	氣	40997
15776	度	40997
15777	氣	41003
15778	急	41003
15779	敗	41003
15780	壞	41003
15781	氣	36383
15782	息	36383
15783	氣	41014
15784	惱	41014
15785	氣	36354
15786	憤	36354
15787	氣	36356
15788	概	36356
15789	氣	31194
15790	氛	31194
15791	氣	36370
15792	派	36370
15793	氣	30562
15794	溫	30562
15795	氣	41017
15796	球	41017
15797	氣	36375
15798	色	36375
15799	氣	31198
15800	象	31198
15801	氣	32928
15802	質	32928
15803	氣	36369
15804	餒	36369
15805	氣	36380
15806	體	36380
15807	氣	41016
15808	魄	41016
15809	氧	37655
15810	氣	37655
15811	水	28965
15812	水	33238
15813	分	33238
15814	水	41615
15815	利	41615
15816	水	41613
15817	到	41613
15818	渠	41613
15819	成	41613
15820	水	36934
15821	域	36934
15822	水	41611
15823	壩	41611
15824	水	33242
15825	平	33242
15826	水	36932
15827	手	36932
15828	水	41614
15829	晶	41614
15830	水	29172
15831	果	29172
15832	水	36933
15833	桶	36933
15834	水	36930
15835	泥	36930
15836	水	36929
15837	流	36929
15838	水	36935
15839	源	36935
15840	水	30528
15841	準	30528
15842	水	33240
15843	溝	33240
15844	水	33243
15845	災	33243
15846	水	33241
15847	管	33241
15848	水	41612
15849	草	41612
15850	水	41616
15851	落	41616
15852	石	41616
15853	出	41616
15854	永	33784
15855	久	33784
15856	永	37797
15857	恆	37797
15858	永	37804
15859	續	37804
15860	永	30381
15861	遠	30381
15862	氾	34863
15863	濫	34863
15864	汁	30088
15865	汁	43048
15866	液	43048
15867	求	31213
15868	求	41186
15869	之	41186
15870	不	41186
15871	得	41186
15872	求	36511
15873	助	36511
15874	求	41180
15875	取	41180
15876	求	32990
15877	婚	32990
15878	求	32993
15879	學	32993
15880	求	36508
15881	情	36508
15882	求	36510
15883	援	36510
15884	求	36507
15885	救	36507
15886	求	41178
15887	教	41178
15888	求	36509
15889	生	36509
15890	求	41184
15891	診	41184
15892	求	41185
15893	證	41185
15894	求	41182
15895	醫	41182
15896	求	41181
15897	饒	41181
15898	汗	29942
15899	汗	30986
15900	水	30986
15901	汗	39650
15902	流	39650
15903	浹	39650
15904	背	39650
15905	汗	39662
15906	珠	39662
15907	汝	41267
15908	江	31034
15909	江	35520
15910	山	35520
15911	江	40022
15912	水	40022
15913	江	40018
15914	河	40018
15915	日	40018
15916	下	40018
15917	江	35513
15918	湖	35513
15919	池	34461
15920	塘	34461
15921	污	30045
15922	染	30045
15923	污	42072
15924	泥	42072
15925	污	42056
15926	穢	42056
15927	汪	41978
15928	洋	41978
15929	汲	35425
15930	取	35425
15931	決	29327
15932	定	29327
15933	決	31074
15934	心	31074
15935	決	40257
15936	意	40257
15937	決	35728
15938	戰	35728
15939	決	40253
15940	然	40253
15941	決	32543
15942	策	32543
15943	決	40250
15944	裂	40250
15945	決	35726
15946	議	35726
15947	決	32544
15948	賽	32544
15949	決	40246
15950	鬥	40246
15951	汽	29575
15952	水	29575
15953	汽	32926
15954	油	32926
15955	汽	29361
15956	車	29361
15957	沉	31715
15958	沉	38728
15959	吟	38728
15960	沉	38712
15961	寂	38712
15962	沉	34424
15963	思	34424
15964	沉	38717
15965	悶	38717
15966	沉	38718
15967	沒	38718
15968	沉	34421
15969	浸	34421
15970	沉	38716
15971	淪	38716
15972	沉	38719
15973	溺	38719
15974	沉	38708
15975	澱	38708
15976	沉	38709
15977	甸	38709
15979	沉	38724
15980	痛	38724
15981	沉	38726
15982	穩	38726
15983	沉	38729
15984	著	38729
15985	沉	34423
15986	迷	34423
15987	沉	38731
15988	醉	38731
15989	沉	31719
15990	重	31719
15991	沉	38714
15992	靜	38714
15993	沉	31716
15994	默	31716
15995	沐	36168
15996	浴	36168
15997	沐	29765
15998	浴	29765
15999	乳	29765
16000	沒	28921
16001	沒	30271
16002	有	30271
16003	用	30271
16004	沒	40653
16005	命	40653
16006	沒	40658
16007	完	40658
16009	了	40658
16010	沒	29987
16011	想	29987
16012	到	29987
16013	沒	36148
16014	收	36148
16015	沒	28924
16016	有	28924
16017	沒	36141
16018	落	36141
16019	沒	28922
16020	關	28922
16021	係	28922
16022	沖	31746
16023	沖	38778
16024	淡	38778
16025	沙	31242
16026	沙	36654
16027	啞	36654
16028	沙	41312
16029	地	41312
16030	沙	41311
16031	場	41311
16032	沙	31244
16033	子	31244
16034	沙	29790
16035	拉	29790
16036	沙	33086
16037	漠	33086
16038	沙	31243
16039	灘	31243
16040	沙	29789
16041	發	29789
16042	沙	41314
16043	龍	41314
16044	沮	35703
16045	喪	35703
16046	河	29517
16047	河	35243
16048	川	35243
16049	河	32267
16050	流	32267
16051	河	39699
16052	谷	39699
16053	河	39693
16054	道	39693
16055	沸	39294
16057	揚	39294
16059	沸	34908
16060	騰	34908
16061	油	29851
16062	油	37823
16063	漆	37823
16064	油	42721
16065	然	42721
16066	而	42721
16067	生	42721
16068	油	42707
16069	燈	42707
16070	油	42711
16071	畫	42711
16072	油	42743
16073	脂	42743
16074	油	31454
16075	膩	31454
16076	治	38061
16077	國	38061
16078	治	38053
16079	安	38053
16080	治	43000
16081	本	43000
16082	治	43002
16083	標	43002
16084	治	33967
16085	理	33967
16086	治	33954
16087	病	33954
16088	治	33968
16089	療	33968
16090	治	38094
16091	癒	38094
16092	沼	42926
16093	澤	42926
16094	沾	33889
16095	沾	42899
16097	自	42899
16098	喜	42899
16099	沿	33674
16100	沿	37615
16101	岸	37615
16102	沿	37620
16103	海	37620
16104	沿	37644
16105	用	37644
16106	沿	42459
16107	街	42459
16108	沿	42473
16109	襲	42473
16110	沿	37641
16111	途	37641
16112	況	35841
16113	且	35841
16114	泉	36543
16115	水	36543
16116	泉	41211
16117	湧	41211
16118	泉	41212
16119	源	41212
16120	法	34840
16121	人	34840
16122	法	34837
16123	令	34837
16124	法	34848
16125	則	34848
16126	法	39239
16127	力	39239
16128	法	32014
16129	子	32014
16130	法	32001
16131	官	32001
16132	法	39235
16133	定	39235
16134	法	34826
16135	寶	34826
16136	法	34843
16137	師	34843
16138	法	32008
16139	庭	32008
16140	法	29921
16141	律	29921
16142	法	29505
16143	文	29505
16144	法	34825
16145	案	34825
16146	法	34849
16147	治	34849
16148	法	39243
16149	術	39243
16150	法	34832
16151	規	34832
16152	法	32013
16153	院	32013
16154	泛	34851
16155	泛	39271
16156	指	39271
16157	泛	39260
16158	濫	39260
16159	泛	39257
16160	黃	39257
16161	泡	29775
16162	泡	40876
16163	影	40876
16164	泡	36259
16165	沫	36259
16166	泡	40874
16168	泡	40875
16169	湯	40875
16170	泡	29776
16171	麵	29776
16172	波	31632
16173	波	34290
16174	動	34290
16175	波	38523
16176	及	38523
16177	波	38531
16178	折	38531
16179	波	34294
16180	浪	34294
16181	波	34296
16182	濤	34296
16183	波	38525
16184	瀾	38525
16185	泥	32827
16186	土	32827
16187	泥	32826
16188	巴	32826
16189	泥	40816
16190	沙	40816
16191	泥	40819
16192	沼	40819
16193	泥	40814
16194	淖	40814
16195	泥	40815
16196	濘	40815
16197	注	38144
16198	入	38144
16199	注	38136
16200	定	38136
16201	注	43116
16202	射	43116
16203	注	29442
16204	意	29442
16205	注	43113
16206	目	43113
16207	注	34047
16208	視	34047
16209	注	38146
16210	釋	38146
16211	注	34056
16212	重	34056
16213	泰	41714
16214	然	41714
16215	自	41714
16216	若	41714
16217	洋	37658
16218	溢	37658
16219	洋	29843
16220	蔥	29843
16221	洋	33699
16222	裝	33699
16223	洗	29396
16224	洗	42140
16225	刷	42140
16226	洗	42118
16227	劫	42118
16228	洗	29619
16229	手	29619
16230	間	29619
16231	洗	42115
16232	滌	42115
16233	洗	29620
16234	澡	29620
16235	洗	42121
16236	禮	42121
16237	洗	42127
16238	腦	42127
16239	洗	29837
16240	衣	29837
16241	機	29837
16242	洗	29830
16243	髮	29830
16244	精	29830
16245	洞	30157
16246	洞	39121
16247	察	39121
16248	洞	39133
16249	悉	39133
16250	洞	34759
16251	穴	34759
16252	津	35622
16254	有	35622
16255	味	35622
16256	津	40123
16258	樂	40123
16259	道	40123
16260	津	35630
16261	貼	35630
16262	洩	42269
16263	氣	42269
16264	洩	37467
16265	漏	37467
16266	洩	42266
16267	露	42266
16268	洪	35274
16269	水	35274
16270	洪	39727
16271	流	39727
16272	洶	37547
16273	湧	37547
16274	活	30601
16275	活	31009
16276	力	31009
16277	活	29308
16278	動	29308
16279	活	35367
16280	化	35367
16281	活	35371
16282	命	35371
16283	活	35376
16284	性	35376
16285	活	35372
16286	期	35372
16287	活	35369
16289	活	30431
16290	潑	30431
16291	活	35375
16292	生	35375
16294	活	32338
16295	該	32338
16296	活	39860
16297	路	39860
16298	活	39852
16299	蹦	39852
16300	亂	39852
16301	跳	39852
16302	活	32343
16303	躍	32343
16304	活	39859
16305	靈	39859
16307	現	39859
16308	洽	36397
16309	商	36397
16310	洽	36398
16311	談	36398
16312	派	30496
16313	派	36241
16314	上	36241
16315	用	36241
16316	場	36241
16317	派	36234
16318	兵	36234
16319	派	40851
16320	別	40851
16321	派	29992
16322	對	29992
16323	派	36242
16324	系	36242
16325	派	32849
16326	遣	32849
16327	派	40856
16328	頭	40856
16329	派	40858
16330	駐	40858
16331	流	29982
16332	流	40567
16333	亡	40567
16334	流	32685
16335	傳	32685
16336	流	30654
16337	利	30654
16338	流	32686
16339	動	32686
16340	流	35996
16341	域	35996
16342	流	35991
16343	失	35991
16344	流	40558
16345	放	40558
16346	流	40569
16347	於	40569
16348	流	40568
16349	星	40568
16350	流	35986
16351	暢	35986
16352	流	35989
16353	氓	35989
16354	流	35992
16355	水	35992
16356	流	29752
16357	汗	29752
16358	流	32687
16359	浪	32687
16360	流	35988
16361	浪	35988
16362	漢	35988
16363	流	32688
16364	淚	32688
16365	流	32684
16366	程	32684
16367	流	40555
16368	竄	40555
16369	流	40561
16370	落	40561
16371	流	32690
16372	血	32690
16373	流	29753
16374	行	29753
16375	流	35995
16376	言	35995
16377	流	40570
16378	轉	40570
16379	流	35993
16380	通	35993
16381	流	35990
16382	逝	35990
16383	流	40559
16384	連	40559
16385	流	32689
16386	露	32689
16387	浩	39674
16388	劫	39674
16389	浩	39668
16390	大	39668
16391	浩	39672
16393	蕩	39672
16395	浩	39671
16396	瀚	39671
16397	浪	40407
16398	子	40407
16399	浪	31101
16400	漫	31101
16401	浪	35868
16402	潮	35868
16403	浪	40404
16404	花	40404
16405	浪	30259
16406	費	30259
16407	浮	32078
16408	浮	39384
16409	動	39384
16410	浮	34995
16411	現	34995
16412	浮	39398
16413	生	39398
16414	浮	39389
16415	誇	39389
16416	浮	39415
16417	躁	39415
16418	浮	39414
16419	雲	39414
16420	浴	29858
16421	室	29858
16422	海	29299
16423	海	39643
16424	嘯	39643
16425	海	39644
16426	域	39644
16427	海	30984
16428	報	30984
16429	海	30208
16430	外	30208
16431	海	32236
16432	岸	32236
16433	海	39638
16434	岸	39638
16435	線	39638
16436	海	32241
16437	峽	32241
16438	海	35215
16439	拔	35215
16440	海	30553
16441	洋	30553
16442	海	32239
16443	浪	32239
16444	海	39639
16445	濱	39639
16446	海	30985
16447	灘	30985
16448	海	35216
16449	軍	35216
16450	海	32243
16451	運	32243
16452	海	32238
16453	關	32238
16454	海	29711
16455	鮮	29711
16456	浸	35625
16457	泡	35625
16458	浸	40139
16459	淫	40139
16460	消	33584
16461	化	33584
16462	消	30363
16463	夜	30363
16464	消	31385
16465	失	31385
16466	消	42243
16467	弭	42243
16468	消	29828
16469	息	29828
16470	消	42248
16471	散	42248
16472	消	33586
16473	極	33586
16474	消	37440
16475	毒	37440
16476	消	42236
16477	沉	42236
16478	消	33589
16479	滅	33589
16480	消	42251
16481	瘦	42251
16482	消	42245
16483	磨	42245
16484	消	37443
16485	耗	37443
16486	消	33582
16487	費	33582
16488	消	33583
16489	費	33583
16490	者	33583
16491	消	42253
16492	退	42253
16493	消	37451
16494	逝	37451
16495	消	37447
16496	遣	37447
16497	消	42255
16498	長	42255
16499	消	37442
16500	防	37442
16501	消	33581
16502	除	33581
16503	涉	36712
16504	入	36712
16505	涉	36709
16506	及	36709
16507	涉	41371
16508	嫌	41371
16509	涉	41369
16510	水	41369
16511	涉	41364
16512	獵	41364
16513	液	37679
16514	體	37679
16515	涵	39660
16516	義	39660
16517	涵	35218
16518	蓋	35218
16519	涵	39658
16520	養	39658
16521	涼	29977
16522	涼	29745
16523	快	29745
16524	涼	32669
16525	爽	32669
16526	涼	40496
16527	鞋	40496
16528	淋	32673
16529	淋	31118
16530	浴	31118
16531	淋	40529
16532	漓	40529
16533	淋	40531
16534	漓	40531
16535	盡	40531
16536	致	40531
16537	淑	36905
16538	女	36905
16539	淒	41008
16540	厲	41008
16541	淒	40993
16542	慘	40993
16543	淒	36367
16544	涼	36367
16545	淘	41751
16546	氣	41751
16547	淘	37045
16548	汰	37045
16549	淚	32630
16550	水	32630
16551	淚	40427
16552	流	40427
16553	滿	40427
16554	面	40427
16555	淚	40431
16556	珠	40431
16557	淡	30148
16558	淡	39000
16559	忘	39000
16560	淡	38997
16561	然	38997
16562	淡	38991
16563	薄	38991
16564	淨	35642
16565	化	35642
16566	淪	36027
16567	為	36027
16568	淪	40599
16569	落	40599
16570	淪	40601
16571	陷	40601
16572	淫	42636
16573	深	30007
16574	深	36739
16575	信	36739
16576	深	41406
16577	信	41406
16578	不	41406
16579	疑	41406
16580	深	33129
16581	入	33129
16582	深	41391
16583	入	41391
16584	淺	41391
16585	出	41391
16586	深	36726
16587	切	36726
16588	深	31257
16589	刻	31257
16590	深	36722
16591	厚	36722
16592	深	31258
16593	夜	31258
16594	深	41374
16595	奧	41374
16596	深	36731
16597	山	36731
16598	深	41380
16599	廣	41380
16600	深	36735
16601	思	36735
16602	深	41395
16603	思	41395
16604	熟	41395
16605	慮	41395
16606	深	36728
16607	情	36728
16608	深	41403
16609	惡	41403
16610	痛	41403
16611	絕	41403
16612	深	41417
16613	植	41417
16614	深	36718
16615	沉	36718
16616	深	36742
16617	淵	36742
16618	深	36744
16619	知	36744
16620	深	41384
16621	究	41384
16622	深	41385
16623	覺	41385
16624	深	41411
16625	造	41411
16626	深	33134
16627	遠	33134
16628	深	41396
16629	邃	41396
16630	深	41418
16631	重	41418
16632	深	41397
16633	鎖	41397
16634	深	41404
16635	陷	41404
16636	淵	42780
16637	博	42780
16638	淵	42807
16639	源	42807
16640	混	32327
16641	混	32332
16642	亂	32332
16643	混	39847
16644	入	39847
16645	混	32331
16646	合	32331
16647	混	39844
16648	沌	39844
16649	混	35359
16650	淆	35359
16651	混	39851
16652	濁	39851
16653	混	35357
16654	蛋	35357
16655	混	35360
16656	雜	35360
16657	淹	37613
16658	淹	37633
16659	沒	37633
16660	淺	29997
16661	淺	41048
16662	薄	41048
16663	淺	41073
16664	顯	41073
16665	添	33329
16666	添	37080
16667	加	37080
16668	添	41786
16669	購	41786
16670	清	31209
16671	清	41171
16672	一	41171
16673	色	41171
16674	清	36474
16675	單	36474
16676	清	41148
16677	廉	41148
16678	清	36497
16679	新	36497
16680	清	31212
16681	早	31212
16682	清	32969
16683	晨	32969
16684	清	36493
16685	晰	36493
16686	清	41134
16687	朝	41134
16688	清	29362
16689	楚	29362
16690	清	32987
16691	洗	32987
16692	清	32979
16693	涼	32979
16694	清	32971
16695	淡	32971
16696	清	36480
16697	淨	36480
16698	清	32974
16699	潔	32974
16700	清	32975
16701	潔	32975
16702	工	32975
16703	清	36470
16704	澈	36470
16705	清	36490
16706	爽	36490
16707	清	32978
16708	理	32978
16709	清	36468
16710	白	36468
16711	清	41166
16712	秀	41166
16713	清	41159
16714	算	41159
16715	清	36473
16716	脆	36473
16717	清	32988
16718	醒	32988
16719	清	36471
16720	除	36471
16721	清	36481
16722	靜	36481
16723	清	41139
16724	風	41139
16725	清	36495
16726	香	36495
16727	清	41140
16728	高	41140
16729	渙	39794
16730	散	39794
16731	減	29950
16732	減	32396
16733	低	32396
16734	減	30231
16735	少	30231
16736	減	40006
16737	損	40006
16738	減	35491
16739	緩	35491
16740	減	31030
16741	肥	31030
16742	減	32410
16743	輕	32410
16744	渡	34768
16745	渡	39148
16746	船	39148
16747	測	31682
16748	試	31682
16749	測	34377
16750	量	34377
16751	測	30833
16752	驗	30833
16753	港	32119
16754	口	32119
16755	渲	42406
16756	染	42406
16757	渴	29535
16758	渴	35785
16759	望	35785
16760	渴	35783
16761	求	35783
16762	游	29631
16763	游	42712
16764	擊	42712
16765	游	29634
16766	泳	29634
16767	游	29635
16768	泳	29635
16769	池	29635
16770	游	37822
16771	牧	37822
16772	游	42735
16773	移	42735
16774	渺	36111
16775	小	36111
16776	渺	40710
16777	茫	40710
16778	渾	39846
16779	然	39846
16780	渾	35358
16781	身	35358
16782	渾	39848
16783	身	39848
16784	解	39848
16785	數	39848
16786	湊	34572
16787	湊	34573
16788	巧	34573
16789	湊	38915
16790	熱	38915
16791	鬧	38915
16792	湊	38914
16793	近	38914
16794	湍	41905
16795	急	41905
16796	湖	30996
16797	湖	39752
16798	泊	39752
16799	湛	42885
16800	藍	42885
16801	湧	42699
16802	現	42699
16803	湯	29176
16804	湯	29599
16805	匙	29599
16806	湯	31307
16807	圓	31307
16808	源	37894
16809	於	37894
16810	源	42789
16811	流	42789
16812	源	42806
16814	源	37895
16816	不	37895
16817	絕	37895
16818	源	33846
16819	自	33846
16820	源	37888
16821	頭	37888
16822	準	31506
16823	準	29441
16824	備	29441
16825	準	38196
16826	則	38196
16827	準	30413
16828	時	30413
16829	準	34089
16830	確	34089
16831	溜	35985
16832	溜	30521
16833	冰	30521
16834	溝	30194
16835	通	30194
16836	溢	42524
16837	溪	33510
16838	溪	37336
16839	流	37336
16840	溫	31350
16841	溫	33473
16842	和	33473
16843	溫	37269
16844	室	37269
16845	溫	33472
16846	帶	33472
16847	溫	42021
16848	床	42021
16849	溫	30353
16850	度	30353
16851	溫	42030
16852	情	42030
16853	溫	30572
16854	暖	30572
16855	溫	33478
16856	柔	33478
16857	溫	29822
16858	泉	29822
16859	溫	42035
16860	習	42035
16861	溫	42032
16862	順	42032
16863	溫	42019
16864	飽	42019
16865	溫	37273
16866	馨	37273
16867	溶	41255
16868	化	41255
16869	溶	41259
16870	解	41259
16871	溺	36199
16872	愛	36199
16873	溺	40817
16874	死	40817
16875	溼	29794
16876	溼	30755
16877	度	30755
16878	溼	41500
16879	潤	41500
16880	滄	38629
16881	桑	38629
16882	滅	32777
16883	亡	32777
16884	滅	36113
16885	絕	36113
16886	滅	40715
16887	頂	40715
16888	滋	34105
16889	味	34105
16890	滋	43194
16891	潤	43194
16892	滋	43196
16893	生	43196
16894	滋	43208
16895	長	43208
16896	滋	43203
16897	養	43203
16898	滑	30215
16899	滑	32294
16900	動	32294
16901	滑	35125
16902	稽	35125
16903	滑	35297
16904	落	35297
16905	滑	39778
16906	行	39778
16907	滑	30517
16908	雪	30517
16909	滑	32298
16910	鼠	32298
16911	滔	41753
16912	天	41753
16913	滔	41752
16915	滔	37046
16917	不	37046
16918	絕	37046
16919	滯	43020
16920	留	43020
16921	滲	41390
16922	入	41390
16923	滲	41400
16924	透	41400
16925	滴	31918
16926	滴	39067
16927	水	39067
16928	滷	32697
16929	滾	32220
16930	滾	39624
16931	燙	39624
16932	滿	29757
16933	滿	40636
16934	天	40636
16935	飛	40636
16936	滿	36056
16937	心	36056
16938	滿	30268
16939	意	30268
16940	滿	36054
16941	懷	36054
16942	滿	36059
16943	月	36059
16944	滿	40638
16945	溢	40638
16946	滿	30269
16947	足	30269
16948	滿	40640
16949	載	40640
16950	滿	36055
16951	頭	36055
16952	大	36055
16953	汗	36055
16954	漁	37851
16955	夫	37851
16956	漁	33823
16957	民	33823
16958	漁	42749
16959	船	42749
16960	漂	36293
16961	漂	29154
16962	亮	29154
16963	漂	40923
16964	泊	40923
16965	漂	40928
16966	流	40928
16967	漂	36295
16968	浮	36295
16969	漂	32879
16970	白	32879
16971	漆	36346
16972	漆	36358
16973	黑	36358
16974	漏	36004
16975	漏	36006
16976	洞	36006
16977	演	31414
16978	出	31414
16979	演	37622
16980	化	37622
16981	演	30534
16982	員	30534
16983	演	33677
16984	唱	33677
16985	演	33691
16986	奏	33691
16987	演	33688
16988	戲	33688
16989	演	33680
16990	技	33680
16991	演	37631
16992	練	37631
16993	演	42483
16994	繹	42483
16995	演	42477
16996	習	42477
16997	演	42484
16998	藝	42484
16999	演	33685
17000	說	33685
17001	演	30668
17002	講	30668
17003	演	33675
17004	變	33675
17005	演	42460
17006	進	42460
17007	漠	40755
17008	然	40755
17009	漠	40759
17010	視	40759
17011	漢	39646
17012	代	39646
17013	漢	29515
17014	堡	29515
17015	漢	39663
17016	子	39663
17017	漢	29713
17018	字	29713
17019	漢	39653
17020	文	39653
17021	漢	35217
17022	朝	35217
17023	漢	30637
17024	語	30637
17025	漣	40483
17026	漪	40483
17027	漩	37587
17028	渦	37587
17029	漫	40629
17030	不	40629
17031	經	40629
17032	心	40629
17033	漫	40635
17034	天	40635
17035	漫	36052
17036	步	36052
17037	漫	40633
17039	漫	32728
17040	畫	32728
17041	漫	40639
17042	遊	40639
17043	漫	36053
17044	長	36053
17045	漲	33898
17046	漲	33903
17047	價	33903
17048	漸	39981
17049	次	39981
17050	漸	31031
17052	漸	35494
17053	進	35494
17054	潑	32899
17055	潔	35562
17056	白	35562
17057	潛	41051
17058	伏	41051
17059	潛	32935
17060	力	32935
17061	潛	36426
17062	在	36426
17063	潛	41074
17064	心	41074
17065	潛	36425
17066	意	36425
17067	識	36425
17068	潛	36418
17069	水	36418
17070	潛	41077
17071	移	41077
17072	默	41077
17073	化	41077
17074	潛	36410
17075	能	36410
17076	潛	36400
17077	藏	36400
17078	潦	40502
17079	倒	40502
17080	潦	40500
17081	草	40500
17082	潭	37015
17083	潮	31705
17084	流	31705
17085	潮	30543
17086	溼	30543
17087	潰	40374
17088	敗	40374
17089	潺	38660
17091	澄	34439
17092	清	34439
17093	澆	35529
17094	澈	31712
17095	底	31712
17096	澎	40891
17097	湃	40891
17098	激	32353
17099	動	32353
17100	激	35413
17101	勵	35413
17102	激	39931
17103	增	39931
17104	激	35420
17105	怒	35420
17106	激	35424
17107	情	35424
17108	激	39884
17109	憤	39884
17110	激	39932
17111	戰	39932
17112	激	39874
17113	昂	39874
17114	激	30219
17115	烈	30219
17116	激	35398
17117	發	35398
17118	激	35392
17119	盪	35392
17120	激	39916
17121	素	39916
17122	激	39909
17123	賞	39909
17124	激	35422
17125	起	35422
17126	激	35407
17127	進	35407
17128	濁	43159
17129	濃	30281
17130	濃	36218
17131	厚	36218
17132	濃	36219
17133	密	36219
17134	濃	40836
17135	烈	40836
17136	濃	36220
17137	縮	36220
17138	濃	36221
17139	郁	36221
17140	濃	40838
17141	重	40838
17142	濫	40395
17143	濫	35866
17144	用	35866
17145	濺	39968
17146	瀉	37461
17147	瀏	35987
17148	覽	35987
17149	瀑	32904
17150	布	32904
17151	瀕	34278
17152	臨	34278
17153	瀟	37450
17154	灑	37450
17155	瀰	36098
17156	漫	36098
17157	灌	35148
17158	灌	39577
17159	木	39577
17160	灌	39578
17161	木	39578
17162	叢	39578
17163	灌	39569
17164	溉	39569
17165	灌	39580
17166	輸	39580
17167	灑	36630
17168	灘	37017
17169	火	29309
17170	火	32339
17171	光	32339
17172	火	39862
17173	冒	39862
17174	三	39862
17175	丈	39862
17176	火	39867
17177	勢	39867
17178	火	32341
17179	山	32341
17180	火	35363
17181	把	35363
17182	火	39870
17183	星	39870
17184	火	39853
17185	柴	39853
17186	火	35373
17187	氣	35373
17188	火	32344
17189	災	32344
17190	火	35377
17191	焰	35377
17192	火	39864
17193	熱	39864
17194	火	35364
17195	爆	35364
17196	火	39861
17197	爐	39861
17198	火	35370
